id,algorithm,simulations,iterations,interswap,total_swap,states_visited,seed,file,burn_in,model,p,bf,theta,num_modes,temps_rf,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,start_state,reduc_constant,reduc_model,comments,Servers comments,
1,PT_A_IIT,2,NA,1000,50,20,35,G1,1000,gset,,sq,,,,1,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 0.5,,
2,PT_IIT_Z,2,50000,1000,NA,20,445,G1,1000,gset,,sq,,,,1,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 1,,
3,PT_IIT_no_Z,2,50000,1000,NA,20,445,G1,1000,gset,,sq,,,,1,0.6,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 1,,
4,PT_IIT_Z,2,50000,1000,NA,20,445,G1,1000,gset,,sq,,,,1,0.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 1,,
5,PT_IIT_no_Z,2,50000,1000,NA,20,445,G1,1000,gset,,sq,,,,1,0.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 1,,
6,PT_A_IIT,2,NA,1000,50,20,445,G1,1000,gset,,sq,,,,1,0.7,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 0.5,,
7,PT_IIT_Z,2,50000,1000,NA,20,445,G1,1000,gset,,sq,,,,1,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 1,,
8,PT_IIT_no_Z,2,50000,1000,NA,20,445,G1,1000,gset,,sq,,,,1,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 1,,
9,PT_A_IIT,2,NA,1000,50,20,445,G1,1000,gset,,sq,,,,1,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 0.5,,
10,PT_IIT_Z,2,50000,1000,NA,20,445,G1,1000,gset,,sq,,,,1,0.75,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 1,,
11,PT_IIT_no_Z,2,50000,1000,NA,20,445,G1,1000,gset,,sq,,,,1,0.75,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 1,,
12,PT_A_IIT,2,NA,1000,50,20,445,G1,1000,gset,,sq,,,,1,0.75,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Swap rate of 1,,
13,PT_A_IIT,2,NA,1000,50,20,654,G1,3000,gset,,sq,,,,1,0.3,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,still big swap rate,,
14,PT_IIT_Z,2,50000,1000,NA,20,654,G1,3000,gset,,sq,,,,1,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,still big swap rate,,
15,PT_IIT_no_Z,2,50000,1000,NA,20,654,G1,3000,gset,,sq,,,,1,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,still big swap rate,,
16,PT_IIT_Z,50,500000,2500,NA,20,669,G1,2500,gset,,sq,,,,1,0.18,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
17,PT_IIT_no_Z,50,500000,2500,NA,20,669,G1,2500,gset,,sq,,,,1,0.18,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
18,PT_A_IIT,50,NA,2500,200,20,669,G1,2500,gset,,sq,,,,1,0.18,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
19,PT_IIT_Z,1,10000,500,NA,20,1,G1,3000,gset,,sq,,,,1,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
20,PT_IIT_Z,1,10000,500,NA,20,1,G1,3000,gset,,sq,,,,1,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
21,PT_IIT_Z,1,10000,500,NA,20,1,G1,3000,gset,,sq,,,,1,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
22,PT_IIT_Z,1,10000,500,NA,20,1,G1,3000,gset,,sq,,,,1,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
23,PT_IIT_Z,1,10000,500,NA,20,1,G1,3000,gset,,sq,,,,1,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
24,PT_IIT_Z,1,10000,500,NA,20,1,G1,3000,gset,,sq,,,,1,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
25,PT_IIT_Z,1,10000,500,NA,20,450,G1,3000,gset,,sq,,,,100,50,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
26,PT_IIT_Z,1,10000,500,NA,20,450,G1,3000,gset,,sq,,,,20,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
27,PT_IIT_Z,1,10000,500,NA,20,1,G1,1000,gset,,sq,,,,280,140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
28,PT_IIT_Z,3,50000,500,NA,20,555,G1,3000,gset,,sq,,,,320,140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
29,PT_IIT_Z,50,75000,500,NA,20,741,G1,3000,gset,,sq,,,,380,190,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Este ha encontrado el maximo en likelihood 9914,,
30,PT_A_IIT,50,NA,500,150,20,741,G1,3000,gset,,sq,,,,380,190,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,these are good temperatures,,
31,PT_IIT_Z,50,75000,500,NA,20,741,G1,3000,gset,,sq,,,,400,200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
32,PT_A_IIT,50,NA,500,150,20,741,G1,3000,gset,,sq,,,,400,200,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
33,PT_A_IIT_RF,1,10000,500,NA,5,99,G1,1000,bimodal,800,sq,,,,280,140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
34,PT_A_IIT,1,NA,500,20,5,99,G1,1000,bimodal,800,sq,,,,280,140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,tambien marca errores en la geometrica log bound 297-595,,
35,PT_IIT_Z,1,10000,500,NA,5,99,G1,1000,bimodal,800,sq,,,,280,140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
36,PT_IIT_Z,1,10000,500,NA,5,78,G1,1000,bimodal,800,min,,,,280,140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
37,PT_IIT_Z,1,10000,500,NA,5,78,G1,1000,gset,,min,,,,280,140,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
38,PT_A_IIT,50,NA,1000,75,20,741,G1,5000,bimodal,800,sq,,,,384,193,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,marca errores en la geometrica,,
39,PT_IIT_Z,50,75000,1000,NA,20,741,G1,5000,bimodal,800,sq,,,,450,225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
40,PT_A_IIT_RF,50,75000,1000,NA,20,741,G1,5000,bimodal,800,sq,,,,450,225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
41,PT_IIT_Z,10,75000,1000,NA,5,111,G1,5000,bimodal,800,sq,,,,450,225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
42,PT_A_IIT_RF,10,75000,1000,NA,5,111,G1,5000,bimodal,800,sq,,,,450,225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
43,PT_IIT_Z,1,10000000,500,NA,5,9978,G1,0,gset,,sq,,,,780,520,260,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,"pt7, creo que estÃ¡ muy grande 10millones",,
44,PT_A_IIT,1,NA,500,20000,5,9978,G1,0,gset,,sq,,,,570,380,190,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,pt8 Using temperatures from 30,,
45,PT_IIT_Z,1,1000000,500,NA,5,9978,G1,0,gset,,sq,,,,780,520,260,1,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,pt8,,
46,PT_A_IIT,1,NA,500,10,5,654,G1,1000,gset,,sq,,,,0.5,1,190,380,570,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,To test more temperatures,,
47,PT_IIT_Z,1,5000,500,NA,5,987,G1,1000,gset,,sq,,,,0.005,1,260,520,780,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,To test more temperatures,,
48,PT_A_IIT,1,NA,500,200,5,911,G1,1000,bimodal,800,sq,,,,1,0.5,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,To test more temperatures,,
49,PT_IIT_Z,1,100000,500,NA,5,911,G1,1000,bimodal,800,sq,,,,1,0.5,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,To test more temperatures,,
50,PT_A_IIT,1,NA,500,200,5,456,G1,1000,bimodal,200,sq,,,,1,0.5,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,swap rate of 0.5,,
51,PT_IIT_Z,1,100000,500,NA,5,456,G1,1000,bimodal,200,sq,,,,1,0.5,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,swap rate of 1,,
52,PT_A_IIT,1,NA,500,200,5,456,G1,1000,bimodal,200,sq,,,,1,0.3,0.01,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,swap rate of 0.5,,
53,PT_IIT_Z,1,100000,500,NA,5,456,G1,1000,bimodal,200,sq,,,,1,0.3,0.01,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,swap rate of 1,,
54,PT_A_IIT,1,NA,500,400,5,456,,10000,bimodal,200,sq,,,,1,0.23,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,swap rate of 0.48 ,,
55,PT_IIT_Z,1,200000,500,NA,5,456,,10000,bimodal,200,sq,,,,1,0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,swap rate of 0.95,,
56,PT_A_IIT,1,NA,1000,400,5,3,,20000,bimodal,200,sq,,,,10,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT_IIT_Z,1,400000,1000,NA,5,3,,20000,bimodal,200,sq,,,,10,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT_A_IIT,1,NA,1000,400,5,3,,20000,bimodal,200,sq,,,,8,1,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT_IIT_Z,1,400000,1000,NA,5,3,,20000,bimodal,200,sq,,,,12,1,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT_A_IIT,1,NA,1000,1000,5,3,,40000,bimodal,200,sq,,,,7.5,1,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"swap rate 0.32, 0.48",,
61,PT_IIT_Z,1,1000000,1000,NA,5,3,,40000,bimodal,200,sq,,,,11,1,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT_A_IIT,1,NA,1000,5000,5,432,,40000,bimodal,200,sq,,,,8,1,0.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT_A_IIT,1,NA,1000,5000,5,432,,40000,bimodal,200,sq,,,,25,8,1,0.000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25 is too far,,
64,PT_A_IIT,1,NA,500,2000,5,42,,40000,bimodal,200,sq,,,,20,13,8,1,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,This lowest temperature is enough,,
65,PT_A_IIT,1,,1000,1,3,12,G1,100,gset,,sq,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
66,PT_IIT_Z,1,1000,1000,,3,12,G1,100,gset,,sq,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
67,PT_A_IIT_RF,1,1000,1000,,3,12,G1,100,gset,,sq,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
68,PT_A_IIT,1,,1000,1,3,12,,100,bimodal,200,sq,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
69,PT_IIT_Z,1,1000,1000,,3,12,,100,bimodal,200,sq,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
70,PT_A_IIT_RF,1,1000,1000,,3,12,,100,bimodal,200,sq,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
71,PT_A_IIT,1,,2000000,1,3,12,G1,10,gset,,sq,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
72,PT_A_IIT,1,,2000000,1,3,12,G1,10,gset,,sq,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
73,PT_A_IIT,1,,2000000,1,3,12,G1,10,gset,,sq,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
74,PT_A_IIT,1,,2000000,1,3,12,G1,10,gset,,sq,,,,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
75,PT_A_IIT,1,,2000000,1,3,12,G1,10,gset,,sq,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
76,PT_IIT_Z,1,2000000,2000000,,3,12,,10,bimodal,200,sq,,,,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
77,PT_IIT_Z,1,2000000,2000000,,3,12,,10,bimodal,200,sq,,,,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
78,PT_IIT_Z,1,2000000,2000000,,3,12,,10,bimodal,200,sq,,,,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
79,PT_IIT_Z,1,2000000,2000000,,3,12,,10,bimodal,200,sq,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
80,PT_IIT_Z,1,2000000,2000000,,3,12,,10,bimodal,200,sq,,,,0.0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
81,PT_IIT_Z,1,3000000,3000000,,3,12,G1,10,gset,,sq,,,,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
82,PT_IIT_Z,1,3000000,3000000,,3,12,G1,10,gset,,sq,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
83,PT_IIT_Z,1,3000000,3000000,,3,12,G1,10,gset,,sq,,,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
84,PT_IIT_Z,1,3000000,3000000,,3,12,G1,10,gset,,sq,,,,0.007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
85,PT_IIT_Z,1,3000000,3000000,,3,12,G1,10,gset,,sq,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
86,PT_A_IIT,1,,3000,20,3,654,G1,10,gset,,sq,,,,1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
87,PT_IIT_Z,1,10000,50,,3,3,,1000,bimodal,200,sq,,,,1,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
88,PT_IIT_Z,1,10000,50,,3,3,,1000,bimodal,200,sq,,,,1.5,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
89,PT_IIT_Z,1,10000,50,,3,3,,1000,bimodal,200,sq,,,,2,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
90,PT_A_IIT,1,,50,200,3,3,,1000,bimodal,200,sq,,,,5,2,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
91,PT_A_IIT,1,,50,200,3,3,,1000,bimodal,200,sq,,,,2,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,EstÃ¡ tan cerca de la moda porque tiene burn-in y empezamos a medir despues del burn-in,,
92,PT_A_IIT,1,,50,200,3,3,,1000,bimodal,200,sq,,,,2.5,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
93,PT_A_IIT,1,,100,20000,3,3,,1000,bimodal,200,sq,,,,10,5,2,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
94,PT_A_IIT,1,,100,20000,3,3,,1000,bimodal,200,sq,,,,15,7,4,1.5,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
95,PT_A_IIT,1,,100,20000,3,3,,1000,bimodal,200,sq,,,,20,7.7,3.5,1.9,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
96,PT_A_IIT,1,NA,50,150,3,964,G1,0,gset,,sq,,,,380,190,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,3 min en correr (10 cores),,
97,PT_A_IIT,1,NA,100,1000,3,964,G1,0,gset,,sq,,,,380,190,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,40min en correr (10 cores),,
98,PT_A_IIT,1,NA,200,1000,3,964,G1,0,gset,,sq,,,,380,190,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,1:10 en correr (10 cores),,
99,PT_A_IIT,1,NA,500,1000,3,964,G1,0,gset,,sq,,,,380,190,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,3hr43min en correr (10 cores),,
100,PT_IIT_Z,1,1000000,30,,3,451,G1,0,gset,,sq,,,,350,200,50,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,"llego a iteracion 189k de 1M (Se acabaron 8hr, 1GB ram, 10core)",,
101,PT_IIT_Z,1,1500000,50,,3,451,G1,0,gset,,sq,,,,350,200,50,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,"llego a iteracion 453k de 1.5M (Se acabaron 8hr, 1GB ram, 10core)",,
102,PT_IIT_Z,1,2000000,100,,3,451,G1,0,gset,,sq,,,,350,200,50,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,"llego a iteration 190k de 2M (Se acabaron 8hr, 1GB ram, 10core)",,
103,PT_A_IIT,1,,50,300,3,301,,0,bimodal,200,sq,,,,2,1.3,0.7,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,less than 2min to run,,
104,PT_A_IIT,1,,50,300,3,301,,0,bimodal,200,sq,,,,2.5,2,1.5,1.1,0.7,0.3,0.05,0.005,0.0001,,,,,,,,,,,,,,,,,,,,,,-1,0,never,less than 2min to run,,
105,PT_IIT_Z,1,15000,50,,3,301,,0,bimodal,200,sq,,,,2,1.3,0.7,0.05,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,less than 2min to run,,
106,PT_IIT_Z,1,15000,50,,3,301,,0,bimodal,200,sq,,,,2.5,2,1.5,1.1,0.7,0.3,0.05,0.005,0.0001,,,,,,,,,,,,,,,,,,,,,,-1,,,less than 2min to run,,
107,PT_A_IIT,1,,50,300,3,301,,2500,bimodal,200,sq,,,,1.5,1.3,1,0.8,0.6,0.45,0.25,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
108,PT_A_IIT,1,,50,300,3,301,,2500,bimodal,200,sq,,,,1.5,1.4,1.3,1.2,1.1,1,0.9,0.8,0.7,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
109,PT_A_IIT,1,,50,300,3,301,,2500,bimodal,200,sq,,,,1.5,1.3,1.1,0.9,0.7,0.5,0.3,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
110,PT_A_IIT,1,,50,300,3,301,,2500,bimodal,200,sq,,,,1.3,1.1,0.9,0.7,0.5,0.3,0.1,0.05,0.0001,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
111,PT_IIT_Z,1,15000,50,,3,301,,2500,bimodal,200,sq,,,,1.5,1.3,1,0.8,0.6,0.45,0.25,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
112,PT_IIT_Z,1,15000,50,,3,301,,2500,bimodal,200,sq,,,,1.5,1.4,1.3,1.2,1.1,1,0.9,0.8,0.7,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
113,PT_IIT_Z,1,15000,50,,3,301,,2500,bimodal,200,sq,,,,1.5,1.3,1.1,0.9,0.7,0.5,0.3,0.1,0.0001,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
114,PT_IIT_Z,1,15000,50,,3,301,,2500,bimodal,200,sq,,,,1.3,1.1,0.9,0.7,0.5,0.3,0.1,0.05,0.0001,,,,,,,,,,,,,,,,,,,,,,-1,,,,,
115,PT_A_IIT,1,,50,300,3,301,,3000,bimodal,200,sq,,,,1.3,1.1,1,0.85,0.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,,
116,PT_IIT_Z,1,15000,50,,3,301,,3000,bimodal,200,sq,,,,1.2,1,0.9,0.7,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT_A_IIT,1,,50,500,3,301,,5000,bimodal,200,sq,,,,1.2,1.1,1,0.9,0.8,0.75,0.7,0.65,0.6,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,runs in 10 seconds,
118,PT_IIT_Z,1,25000,50,,3,301,,5000,bimodal,200,sq,,,,1.25,1,0.85,0.75,0.7,0.6,0.5,0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,runs in 60 seconds,
119,PT_IIT_Z,1,100000,30,,3,451,G1,0,gset,,sq,,,,350,200,50,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,"Corrio en 4:40, 1GB ram",,
120,PT_IIT_Z,1,400000,50,,3,451,G1,0,gset,,sq,,,,350,200,50,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,Llego a iteracion 262k y se acabaron las 8hr,,
121,PT_IIT_Z,1,150000,100,,3,451,G1,0,gset,,sq,,,,350,200,50,1,0.0001,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,"Corrio en 5:20, 1GB ram",,
122,PT_IIT_Z,1,360000,30,,5,451,G1,0,gset,,sq,,,,500,300,80,2,1,0.0001,0.0000001,,,,,,,,,,,,,,,,,,,,,,,,-1,,,"Corrio en 28 hr, 1GB ram, 32 cores",,
123,PT_IIT_Z,1,400000,50,,5,451,G1,0,gset,,sq,,,,500,300,80,2,1,0.0001,0.0000001,,,,,,,,,,,,,,,,,,,,,,,,-1,,,"Corrio en 31hr, 1GB ran, 32 cores",,
124,PT_IIT_Z,1,500000,100,,5,451,G1,0,gset,,sq,,,,500,300,80,2,1,0.0001,0.0000001,,,,,,,,,,,,,,,,,,,,,,,,-1,,,"Corrio en 38.5hr, 1GB ran, 32 cores",,
126,PT_A_IIT,100,,50,1000,3,111,,5000,bimodal,200,sq,,,,1.15,1,0.85,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,based on 117,"Run in 30min, 2GB ram, 12 cores",
127,PT_A_IIT,100,,50,1000,3,111,,5000,bimodal,200,sq,,,,1.15,1,0.75,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,-1,0,never,temps used in PT_IIT,"Run in 30min, 2GB ram, 12 cores",
128,PT_IIT_Z,100,50000,50,,3,111,,5000,bimodal,200,sq,,,,1.15,1,0.75,0.6,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,based on 118,"Run in 2.5hr, 2GB ram, 12 cores",
129,PT_IIT_Z,100,50000,50,,3,111,,5000,bimodal,200,sq,,,,1.15,1,0.85,0.7,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,temps used in A_IIT,"Run in 2.5hr, 2GB ram, 12 cores",
130,PT_A_IIT,1,,100,2000,3,849,,10000,bimodal,800,sq,,,,1.2,1.1,1,0.9,0.8,0.75,0.7,0.65,0.6,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,"Run in 2hr, 2GB ram, 12 cores",
131,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,800,sq,,,,1.25,1,0.85,0.75,0.7,0.6,0.5,0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,"Run in 1.5hr, 2GB ram, 12 cores",
132,PT_A_IIT,1,,100,2000,3,849,,10000,bimodal,800,sq,,,,1.15,1,0.85,0.7,0.6,0.5,0.4,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,"Run in 3hr, 2GB ram, 12 cores",
133,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,800,sq,,,,1.15,1,0.75,0.6,0.55,0.45,0.35,0.25,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,"Run in 1.5hr, 2GB ram, 12 cores",
134,PT_A_IIT,1,,100,2000,3,849,,10000,bimodal,800,sq,,,,1.15,1,0.75,0.6,0.55,0.45,0.35,0.25,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,"Run in 30min, 2GB ram, 12 cores",
135,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,800,sq,,,,1.15,1,0.85,0.7,0.6,0.5,0.4,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,"Run in 1.5hr, 2GB ram, 12 cores",
136,PT_A_IIT,1,,100,2000,3,849,,10000,bimodal,1000,sq,,,,1.2,1.1,1,0.9,0.8,0.75,0.7,0.65,0.6,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,"Run in 30min, 2GB ram, 12 cores",
137,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,1000,sq,,,,1.25,1,0.85,0.75,0.7,0.6,0.5,0.4,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,"Run in 2.5hr, 2GB ram, 12 cores",
138,PT_A_IIT,1,,100,2000,3,849,,10000,bimodal,1000,sq,,,,1.15,1,0.85,0.7,0.6,0.5,0.4,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,"Run in 1hr, 2GB ram, 12 cores",
139,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,1000,sq,,,,1.15,1,0.75,0.6,0.55,0.45,0.35,0.25,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,"Run in 2.5hr, 2GB ram, 12 cores",
140,PT_A_IIT,1,,100,2000,3,849,,10000,bimodal,1000,sq,,,,1.15,1,0.75,0.6,0.55,0.45,0.35,0.25,0.15,,,,,,,,,,,,,,,,,,,,,,-1,0,never,,"Run in 1.5hr, 2GB ram, 12 cores",
141,PT_IIT_Z,1,200000,100,,3,849,,10000,bimodal,1000,sq,,,,1.15,1,0.85,0.7,0.6,0.5,0.4,0.3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,"Run in 1.5hr, 2GB ram, 12 cores",
142,PT_A_IIT,1,,100,2000,3,850,,10000,bimodal,800,sq,,,,1.3,1.25,1.2,1.15,1.1,1.05,1,0.97,0.94,0.91,0.88,0.85,0.82,0.79,0.76,0.73,0.7,0.67,0.64,0.61,,,,,,,,,,,-1,0,never,"Considering 130,132,134","Run in 30min,12 Cores,2GB ram",
